latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,field_15
-3.30513,105.03872,326.12,1.04,1.02,2023/09/01,256,Terra,MODIS,59,6.1NRT,301.27,16.81,D,
-3.35933,105.40877,317.13,1.02,1.01,2023/09/01,256,Terra,MODIS,47,6.1NRT,297.36,6.46,D,
-3.29671,104.9184,318.44,1.04,1.02,2023/09/01,256,Terra,MODIS,66,6.1NRT,301.25,9.91,D,
-3.29805,104.92759,321.26,1.04,1.02,2023/09/01,256,Terra,MODIS,72,6.1NRT,300.4,12.6,D,
-3.33347,105.04401,324.85,1.04,1.02,2023/09/01,256,Terra,MODIS,33,6.1NRT,303.3,13.25,D,
-3.34114,105.03361,358.69,1.04,1.02,2023/09/01,256,Terra,MODIS,99,6.1NRT,304.86,76.96,D,
-3.34247,105.04273,358.94,1.04,1.02,2023/09/01,256,Terra,MODIS,99,6.1NRT,308.07,77.08,D,
-3.35236,105.04452,328.78,1.03,1.02,2023/09/01,256,Terra,MODIS,61,6.1NRT,302.59,20.37,D,
-3.92585,105.8073,315.46,1,1,2023/09/01,256,Terra,MODIS,33,6.1NRT,299.78,6,D,
-3.33214,105.03489,324.71,1.04,1.02,2023/09/01,256,Terra,MODIS,67,6.1NRT,301.17,14.41,D,
-3.1981,104.85183,318.71,1.17,1.08,2023/09/01,705,Aqua,MODIS,50,6.1NRT,301.23,9.59,D,
-3.38148,105.42532,348.39,1.26,1.11,2023/09/01,705,Aqua,MODIS,94,6.1NRT,304.92,66.52,D,
-3.37985,105.43647,334.76,1.26,1.11,2023/09/01,705,Aqua,MODIS,85,6.1NRT,303.78,33.44,D,
-3.47697,104.83817,330.35,1.16,1.07,2023/09/01,705,Aqua,MODIS,76,6.1NRT,300.92,24.55,D,
-3.53889,104.90593,348.07,1.17,1.08,2023/09/01,705,Aqua,MODIS,94,6.1NRT,304.44,59.49,D,
-3.53737,104.91631,336.95,1.17,1.08,2023/09/01,705,Aqua,MODIS,86,6.1NRT,305.27,34.75,D,
-3.68182,105.60959,321.19,1.28,1.12,2023/09/01,705,Aqua,MODIS,69,6.1NRT,296.41,16.64,D,
-3.3633,105.41124,318.46,1.25,1.11,2023/09/01,705,Aqua,MODIS,20,6.1NRT,301.8,7.82,D,
-3.36494,105.40012,322.81,1.25,1.11,2023/09/01,705,Aqua,MODIS,62,6.1NRT,302.81,14.64,D,
-3.33587,105.03466,391.71,1.2,1.09,2023/09/01,705,Aqua,MODIS,94,6.1NRT,308.38,255.16,D,
-3.33742,105.02408,336.65,1.19,1.09,2023/09/01,705,Aqua,MODIS,86,6.1NRT,302.39,36.19,D,
-3.3165,105.03179,333.09,1.2,1.09,2023/09/01,705,Aqua,MODIS,62,6.1NRT,305.36,28.83,D,
-3.30525,105.04096,324.26,1.2,1.09,2023/09/01,705,Aqua,MODIS,49,6.1NRT,298.79,14.19,D,
-3.30682,105.03036,345.3,1.2,1.09,2023/09/01,705,Aqua,MODIS,87,6.1NRT,304.51,55.98,D,
-3.34044,105.03831,343.57,1.2,1.09,2023/09/01,1514,Terra,MODIS,100,6.1NRT,300.62,62.86,N,
-3.34197,105.02771,326.09,1.2,1.09,2023/09/01,1514,Terra,MODIS,100,6.1NRT,297.08,29.74,N,
-3.33076,105.0369,323.35,1.2,1.09,2023/09/01,1514,Terra,MODIS,100,6.1NRT,296.52,25.42,N,
-3.3323,105.02631,331.69,1.2,1.09,2023/09/01,1514,Terra,MODIS,100,6.1NRT,297.31,38.51,N,
-3.31889,105.02894,318.14,1.2,1.09,2023/09/01,1514,Terra,MODIS,96,6.1NRT,296.14,19.3,N,
-3.32038,105.01833,317.03,1.2,1.09,2023/09/01,1514,Terra,MODIS,94,6.1NRT,295.03,18,N,
-3.30921,105.02753,340.86,1.2,1.09,2023/09/01,1514,Terra,MODIS,100,6.1NRT,297.14,57.25,N,
-3.31071,105.01691,341.42,1.2,1.09,2023/09/01,1514,Terra,MODIS,100,6.1NRT,296.9,58.46,N,
-3.29953,105.02611,304.59,1.2,1.09,2023/09/01,1514,Terra,MODIS,61,6.1NRT,294.35,6.63,N,
-3.25668,105.11797,304.83,1.21,1.1,2023/09/01,1514,Terra,MODIS,62,6.1NRT,294.01,6.6,N,
-3.25822,105.10723,327.89,1.21,1.09,2023/09/01,1514,Terra,MODIS,100,6.1NRT,294.53,33.37,N,
-3.51302,104.88734,317.88,1.17,1.08,2023/09/01,1514,Terra,MODIS,96,6.1NRT,293.32,18.33,N,
-3.86377,105.23869,327.09,1.21,1.09,2023/09/01,1514,Terra,MODIS,100,6.1NRT,293.77,33.39,N,
-3.54341,104.90868,304.62,1.17,1.08,2023/09/01,1514,Terra,MODIS,34,6.1NRT,292.46,6.05,N,
-3.52424,104.90589,338.18,1.17,1.08,2023/09/01,1514,Terra,MODIS,100,6.1NRT,293.84,48.77,N,
-3.52576,104.89552,310.35,1.17,1.08,2023/09/01,1514,Terra,MODIS,29,6.1NRT,293.58,9.34,N,
-3.51967,104.90951,309.02,1.17,1.08,2023/09/01,1514,Terra,MODIS,76,6.1NRT,293.12,10.1,N,
-3.52113,104.89911,322.35,1.17,1.08,2023/09/01,1514,Terra,MODIS,100,6.1NRT,293.39,24.33,N,
-3.51448,104.87697,318.69,1.17,1.08,2023/09/01,1514,Terra,MODIS,97,6.1NRT,293.39,19.6,N,
-3.4747,104.88174,310.49,1.17,1.08,2023/09/01,1514,Terra,MODIS,80,6.1NRT,293.7,11.55,N,
-3.47619,104.87138,359.55,1.17,1.08,2023/09/01,1514,Terra,MODIS,100,6.1NRT,296.73,106.35,N,
-3.47768,104.86102,324.39,1.17,1.08,2023/09/01,1514,Terra,MODIS,100,6.1NRT,294.63,26.76,N,
-3.38748,105.41735,307.02,1.26,1.11,2023/09/01,1514,Terra,MODIS,70,6.1NRT,293.15,9.76,N,
-3.35012,105.03972,330.28,1.2,1.09,2023/09/01,1514,Terra,MODIS,100,6.1NRT,297.06,36.92,N,
-3.51831,104.91148,324.23,3.73,1.81,2023/09/01,1928,Aqua,MODIS,100,6.1NRT,291.99,151.44,N,
-3.3023,105.02055,303.55,3.78,1.82,2023/09/01,1928,Aqua,MODIS,56,6.1NRT,292.72,38.07,N,
-3.33932,105.04967,310.99,3.8,1.82,2023/09/01,1928,Aqua,MODIS,81,6.1NRT,293.15,70.55,N,
-3.52294,104.9445,303.84,3.75,1.81,2023/09/01,1928,Aqua,MODIS,57,6.1NRT,291.59,40.26,N,
-3.50937,104.90496,315.32,3.73,1.81,2023/09/01,1928,Aqua,MODIS,91,6.1NRT,291.89,91.73,N,
-3.51374,104.93796,310.86,3.75,1.81,2023/09/01,1928,Aqua,MODIS,81,6.1NRT,291.75,69.6,N,
-3.2643,105.12701,316.05,3.82,1.83,2023/09/02,336,Terra,MODIS,0,6.1NRT,296.66,63.69,D,
-3.25608,105.12262,318.2,3.82,1.83,2023/09/02,336,Terra,MODIS,55,6.1NRT,296.56,75.56,D,
-3.34355,105.04348,321.26,3.78,1.82,2023/09/02,336,Terra,MODIS,77,6.1NRT,297.47,80.57,D,
-3.33575,105.03815,319.17,3.78,1.82,2023/09/02,336,Terra,MODIS,62,6.1NRT,296.81,66.85,D,
-3.47089,104.88215,315.77,3.68,1.8,2023/09/02,336,Terra,MODIS,60,6.1NRT,296.41,51.11,D,
-3.89099,105.17541,310.99,3.95,1.85,2023/09/02,336,Terra,MODIS,57,6.1NRT,295.55,31.28,D,
-3.88568,105.20438,311.38,3.97,1.85,2023/09/02,336,Terra,MODIS,49,6.1NRT,295.88,32.75,D,
-3.2159,105.08243,302.45,1.7,1.28,2023/09/02,1832,Aqua,MODIS,49,6.1NRT,290.6,10.33,N,
-3.2623,105.00782,302.17,1.72,1.29,2023/09/02,1832,Aqua,MODIS,47,6.1NRT,289.48,9.97,N,
-3.3104,105.01611,307.03,1.71,1.28,2023/09/02,1832,Aqua,MODIS,66,6.1NRT,292.46,15.73,N,
-3.32411,105.02953,316.32,1.71,1.28,2023/09/02,1832,Aqua,MODIS,93,6.1NRT,294.07,28.99,N,
-3.32636,105.04463,310.74,1.7,1.28,2023/09/02,1832,Aqua,MODIS,44,6.1NRT,293.62,18.49,N,
-3.30927,105.02489,323.67,1.71,1.28,2023/09/02,1832,Aqua,MODIS,100,6.1NRT,294.45,44.48,N,
-3.32307,105.03826,317.17,1.7,1.28,2023/09/02,1832,Aqua,MODIS,70,6.1NRT,294.33,29.81,N,
-3.33449,105.03656,312.99,1.7,1.28,2023/09/02,1832,Aqua,MODIS,86,6.1NRT,292.97,23.81,N,
-3.34824,105.0499,304.44,1.7,1.28,2023/09/02,1832,Aqua,MODIS,55,6.1NRT,291.68,11.62,N,
-3.46066,104.87112,308.72,1.75,1.3,2023/09/02,1832,Aqua,MODIS,75,6.1NRT,289.81,19.19,N,
-3.463,104.88656,301.51,1.74,1.29,2023/09/02,1832,Aqua,MODIS,28,6.1NRT,289.45,9.09,N,
-2.88385,105.63377,316.81,1.67,1.27,2023/09/03,238,Terra,MODIS,36,6.1NRT,300.83,16.79,D,
-3.33342,105.02883,325.23,1.82,1.32,2023/09/03,238,Terra,MODIS,47,6.1NRT,299.87,33.98,D,
-3.34752,105.04314,321.84,1.82,1.32,2023/09/03,238,Terra,MODIS,50,6.1NRT,299.42,27.16,D,
-3.46205,104.87128,317.61,1.87,1.34,2023/09/03,238,Terra,MODIS,29,6.1NRT,299.6,16.52,D,
-3.47067,104.88007,321.58,1.86,1.33,2023/09/03,238,Terra,MODIS,65,6.1NRT,300.8,28.27,D,
-3.26525,104.98828,327.09,1.03,1.02,2023/09/03,650,Aqua,MODIS,64,6.1NRT,300.84,16.41,D,
-3.26393,104.99745,324.1,1.03,1.02,2023/09/03,650,Aqua,MODIS,30,6.1NRT,302.25,11.97,D,
-3.21697,105.32444,348,1.02,1.01,2023/09/03,650,Aqua,MODIS,94,6.1NRT,301.3,51.67,D,
-3.21567,105.33344,334.71,1.02,1.01,2023/09/03,650,Aqua,MODIS,86,6.1NRT,300.96,27.65,D,
-3.27298,104.99876,335.69,1.03,1.02,2023/09/03,650,Aqua,MODIS,68,6.1NRT,305.05,26.37,D,
-3.22594,105.32574,319.21,1.02,1.01,2023/09/03,650,Aqua,MODIS,68,6.1NRT,300.53,9.62,D,
-3.22465,105.33474,318.56,1.02,1.01,2023/09/03,650,Aqua,MODIS,67,6.1NRT,299.43,8.7,D,
-3.25301,105.26518,330.45,1.02,1.01,2023/09/03,650,Aqua,MODIS,82,6.1NRT,299.39,23.83,D,
-3.2517,105.27422,322.29,1.02,1.01,2023/09/03,650,Aqua,MODIS,73,6.1NRT,301.12,13.51,D,
-3.26445,105.3129,328.27,1.02,1.01,2023/09/03,650,Aqua,MODIS,76,6.1NRT,303.31,17.7,D,
-3.26315,105.32192,343.06,1.02,1.01,2023/09/03,650,Aqua,MODIS,86,6.1NRT,302.53,40.29,D,
-3.31632,105.02087,335.61,1.03,1.02,2023/09/03,650,Aqua,MODIS,76,6.1NRT,304.79,27.81,D,
-3.32405,105.03133,336.48,1.03,1.02,2023/09/03,650,Aqua,MODIS,60,6.1NRT,304.63,26.85,D,
-3.3585,105.43068,316.29,1.01,1.01,2023/09/03,650,Aqua,MODIS,41,6.1NRT,299.12,6.42,D,
-3.43539,105.40511,317.88,1.01,1.01,2023/09/03,650,Aqua,MODIS,50,6.1NRT,296.2,9.79,D,
-3.43409,105.41411,327.1,1.01,1.01,2023/09/03,650,Aqua,MODIS,79,6.1NRT,297.88,19.15,D,
-3.5368,104.8957,327.65,1.04,1.02,2023/09/03,650,Aqua,MODIS,75,6.1NRT,301.04,19.12,D,
-3.53548,104.90496,331.1,1.04,1.02,2023/09/03,650,Aqua,MODIS,78,6.1NRT,302.51,23.67,D,
-3.56275,104.90891,325.65,1.04,1.02,2023/09/03,650,Aqua,MODIS,77,6.1NRT,300.11,16.69,D,
-3.59136,104.90358,319.61,1.04,1.02,2023/09/03,650,Aqua,MODIS,60,6.1NRT,302.32,9,D,
-3.61196,105.26762,329.26,1.02,1.01,2023/09/03,650,Aqua,MODIS,81,6.1NRT,304.41,20.1,D,
-3.61066,105.2767,329.26,1.02,1.01,2023/09/03,650,Aqua,MODIS,81,6.1NRT,301.67,20.64,D,
-3.50127,104.8887,304.35,1.08,1.04,2023/09/03,1457,Terra,MODIS,32,6.1NRT,293.25,4.82,N,
-3.23928,104.98849,309.31,1.07,1.03,2023/09/03,1457,Terra,MODIS,76,6.1NRT,293.85,8.38,N,
-3.23796,104.99792,304.82,1.07,1.03,2023/09/03,1457,Terra,MODIS,54,6.1NRT,293.6,4.75,N,
-3.25544,104.99705,309.55,1.07,1.03,2023/09/03,1457,Terra,MODIS,51,6.1NRT,293.88,7.78,N,
-3.25712,105.32048,323.84,1.04,1.02,2023/09/03,1457,Terra,MODIS,100,6.1NRT,295.99,22.2,N,
-3.25584,105.32969,315.67,1.04,1.02,2023/09/03,1457,Terra,MODIS,91,6.1NRT,295.03,13.87,N,
-3.31829,105.01552,330.74,1.07,1.03,2023/09/03,1457,Terra,MODIS,100,6.1NRT,296.82,29.86,N,
-3.31697,105.02494,362.24,1.07,1.03,2023/09/03,1457,Terra,MODIS,100,6.1NRT,300.54,98.55,N,
-3.32613,105.02623,310.2,1.07,1.03,2023/09/03,1457,Terra,MODIS,78,6.1NRT,295.04,8.3,N,
-3.33529,105.02752,310.43,1.07,1.03,2023/09/03,1457,Terra,MODIS,79,6.1NRT,295.61,9.01,N,
-3.33396,105.03694,308.31,1.06,1.03,2023/09/03,1457,Terra,MODIS,73,6.1NRT,295.28,7.44,N,
-3.34226,105.03437,310.65,1.07,1.03,2023/09/03,1457,Terra,MODIS,76,6.1NRT,295.6,8.29,N,
-3.35272,105.02623,358.69,1.07,1.03,2023/09/03,1457,Terra,MODIS,100,6.1NRT,297.44,88.92,N,
-3.35142,105.03566,357.5,1.07,1.03,2023/09/03,1457,Terra,MODIS,100,6.1NRT,298.56,85.28,N,
-3.35012,105.04509,310.61,1.06,1.03,2023/09/03,1457,Terra,MODIS,78,6.1NRT,295.11,8.49,N,
-3.45645,104.87265,304.88,1.08,1.04,2023/09/03,1457,Terra,MODIS,54,6.1NRT,294.14,5.05,N,
-3.46568,104.87395,311.42,1.08,1.04,2023/09/03,1457,Terra,MODIS,46,6.1NRT,295.47,9.2,N,
-3.48414,104.87653,310.88,1.08,1.04,2023/09/03,1457,Terra,MODIS,62,6.1NRT,294.05,8.59,N,
-3.48281,104.88612,307.59,1.08,1.04,2023/09/03,1457,Terra,MODIS,27,6.1NRT,293.8,6.13,N,
-3.49204,104.88741,312.66,1.08,1.04,2023/09/03,1457,Terra,MODIS,68,6.1NRT,294.1,10.36,N,
-4.15005,104.78518,313.33,1.11,1.05,2023/09/03,1457,Terra,MODIS,87,6.1NRT,294.51,12.03,N,
-4.17393,104.81848,322.87,1.1,1.05,2023/09/03,1457,Terra,MODIS,100,6.1NRT,294.91,22.1,N,
-3.47441,104.88712,310.69,1.89,1.34,2023/09/03,1915,Aqua,MODIS,81,6.1NRT,292.87,23.7,N,
-3.34931,105.03735,322.32,1.93,1.36,2023/09/03,1915,Aqua,MODIS,100,6.1NRT,293.15,49.43,N,
-3.33723,105.03903,320.2,1.93,1.36,2023/09/03,1915,Aqua,MODIS,100,6.1NRT,294.18,42.67,N,
-3.31306,105.0424,306.15,1.93,1.36,2023/09/03,1915,Aqua,MODIS,14,6.1NRT,293.25,13.54,N,
-3.31065,105.02535,324.97,1.92,1.35,2023/09/03,1915,Aqua,MODIS,100,6.1NRT,294.64,55.67,N,
-3.23556,105.00351,315.33,1.74,1.29,2023/09/04,319,Terra,MODIS,45,6.1NRT,296.98,16.01,D,
-3.247,105.00196,314.56,1.74,1.29,2023/09/04,319,Terra,MODIS,31,6.1NRT,296.42,15.3,D,
-3.2446,104.99583,324.16,1.74,1.29,2023/09/04,319,Terra,MODIS,78,6.1NRT,295.55,33.15,D,
-3.33122,105.03083,332.96,1.75,1.3,2023/09/04,319,Terra,MODIS,70,6.1NRT,300.76,54.36,D,
-3.35419,105.02772,331.01,1.75,1.3,2023/09/04,319,Terra,MODIS,75,6.1NRT,298.15,48.72,D,
-3.3537,105.03767,329.44,1.76,1.3,2023/09/04,319,Terra,MODIS,74,6.1NRT,299.55,45.61,D,
-3.48112,104.87417,315.87,1.71,1.28,2023/09/04,319,Terra,MODIS,32,6.1NRT,297.65,16.33,D,
-3.48324,104.88922,323.77,1.72,1.29,2023/09/04,319,Terra,MODIS,74,6.1NRT,296.2,32.25,D,
-3.51569,104.87905,311.15,1.72,1.29,2023/09/04,319,Terra,MODIS,46,6.1NRT,294.66,10.48,D,
-3.33163,105.02522,328.85,3.87,1.83,2023/09/04,731,Aqua,MODIS,71,6.1NRT,293.05,139.64,D,
-3.4452,104.84343,305.83,3.32,1.72,2023/09/04,1539,Terra,MODIS,66,6.1NRT,290.64,36.46,N,
-3.32477,105.03325,326.94,3.45,1.75,2023/09/04,1539,Terra,MODIS,100,6.1NRT,293.82,146.87,N,
-3.32943,105.00284,311.43,3.43,1.74,2023/09/04,1539,Terra,MODIS,79,6.1NRT,291.84,58.08,N,
-3.30925,105.03085,304.14,3.45,1.75,2023/09/04,1539,Terra,MODIS,59,6.1NRT,292.21,32.57,N,
-3.31398,105.02485,323.05,3.45,1.75,2023/09/04,1539,Terra,MODIS,100,6.1NRT,292.95,121.46,N,
-3.45601,104.87514,301.03,3.34,1.72,2023/09/04,1539,Terra,MODIS,9,6.1NRT,290.35,19.8,N,
-3.46047,104.8458,312.74,3.32,1.72,2023/09/04,1539,Terra,MODIS,86,6.1NRT,291.39,61.84,N,
-3.45677,104.88059,304.54,3.41,1.74,2023/09/04,1817,Aqua,MODIS,61,6.1NRT,292.18,33.6,N,
-3.45192,104.85035,306.3,3.43,1.74,2023/09/04,1817,Aqua,MODIS,68,6.1NRT,292.05,39.91,N,
-3.45539,104.85492,309.23,3.43,1.74,2023/09/04,1817,Aqua,MODIS,35,6.1NRT,292.14,47.63,N,
-3.33008,105.03526,319.01,3.34,1.72,2023/09/04,1817,Aqua,MODIS,98,6.1NRT,293.36,97.07,N,
-3.2592,105.32008,315.88,1.58,1.24,2023/09/05,637,Aqua,MODIS,57,6.1NRT,294.91,14.16,D,
-3.27023,105.32164,336.61,1.58,1.24,2023/09/05,637,Aqua,MODIS,89,6.1NRT,294.14,60.68,D,
-3.26439,105.36357,320.54,1.57,1.23,2023/09/05,637,Aqua,MODIS,76,6.1NRT,295.33,23.52,D,
-3.32357,105.02126,351.92,1.67,1.27,2023/09/05,637,Aqua,MODIS,96,6.1NRT,298.17,123.22,D,
-3.35398,105.38309,322.79,1.57,1.23,2023/09/05,637,Aqua,MODIS,69,6.1NRT,295.84,26.72,D,
-3.35205,105.39697,339.99,1.57,1.23,2023/09/05,637,Aqua,MODIS,91,6.1NRT,298.55,70.85,D,
-3.46339,104.8487,348.74,1.73,1.29,2023/09/05,637,Aqua,MODIS,90,6.1NRT,294.31,117.02,D,
-3.46122,104.86399,327.57,1.72,1.29,2023/09/05,637,Aqua,MODIS,76,6.1NRT,296.77,40.64,D,
-3.49344,104.88405,319.27,1.72,1.29,2023/09/05,637,Aqua,MODIS,31,6.1NRT,297.09,19.82,D,
-3.49053,104.88866,322.23,1.72,1.29,2023/09/05,637,Aqua,MODIS,50,6.1NRT,297.68,27.31,D,
-3.54519,105.6448,311.37,1.51,1.21,2023/09/05,637,Aqua,MODIS,46,6.1NRT,294.04,7.83,D,
-3.62692,105.39624,311.43,1.58,1.24,2023/09/05,637,Aqua,MODIS,44,6.1NRT,294.65,11.01,D,
-3.68925,105.69081,324.11,1.51,1.21,2023/09/05,637,Aqua,MODIS,78,6.1NRT,298.87,29.03,D,
-3.51683,104.87624,301.17,2.02,1.39,2023/09/05,1442,Terra,MODIS,38,6.1NRT,274.82,15.93,N,
-3.47747,104.88908,300.96,2.02,1.38,2023/09/05,1442,Terra,MODIS,30,6.1NRT,275.35,14.55,N,
-3.35487,105.0276,345.27,1.96,1.37,2023/09/05,1442,Terra,MODIS,100,6.1NRT,277.34,144.17,N,
-3.3572,105.01031,305.63,1.96,1.37,2023/09/05,1442,Terra,MODIS,22,6.1NRT,272.45,19.96,N,
-3.31848,105.0226,317.77,1.96,1.37,2023/09/05,1442,Terra,MODIS,91,6.1NRT,270.24,43.39,N,
-3.32402,105.03439,306.32,1.95,1.36,2023/09/05,1442,Terra,MODIS,47,6.1NRT,271.4,21.49,N,
-3.32643,105.01715,314.2,1.96,1.37,2023/09/05,1442,Terra,MODIS,89,6.1NRT,270.37,36.54,N,
-3.30889,105.00238,306.11,1.1,1.05,2023/09/05,1900,Aqua,MODIS,67,6.1NRT,278.94,9.01,N,
-3.31031,105.01213,324.1,1.1,1.05,2023/09/05,1900,Aqua,MODIS,100,6.1NRT,281.93,25.64,N,
-3.31173,105.02189,312.63,1.1,1.05,2023/09/05,1900,Aqua,MODIS,53,6.1NRT,282.5,12.03,N,
-3.31315,105.03165,310.37,1.1,1.05,2023/09/05,1900,Aqua,MODIS,61,6.1NRT,282.72,10.43,N,
-3.32105,105.02056,320.33,1.1,1.05,2023/09/05,1900,Aqua,MODIS,69,6.1NRT,282.6,19.24,N,
-3.32248,105.03032,328.13,1.1,1.05,2023/09/05,1900,Aqua,MODIS,100,6.1NRT,284.96,29.41,N,
-3.35047,105.02633,347.81,1.1,1.05,2023/09/05,1900,Aqua,MODIS,100,6.1NRT,284.98,66.09,N,
-3.35191,105.0361,347.58,1.1,1.05,2023/09/05,1900,Aqua,MODIS,100,6.1NRT,286.38,65.8,N,
-3.47632,104.88682,307.33,1.09,1.04,2023/09/05,1900,Aqua,MODIS,63,6.1NRT,280.87,9.07,N,
-3.47773,104.89648,317.61,1.09,1.04,2023/09/05,1900,Aqua,MODIS,95,6.1NRT,282.15,18.45,N,
-3.48702,104.89516,306.15,1.09,1.04,2023/09/05,1900,Aqua,MODIS,66,6.1NRT,281.59,8.65,N,
-3.27069,105.32781,325.45,1.04,1.02,2023/09/06,304,Terra,MODIS,79,6.1NRT,295.95,16.01,D,
-3.24042,105.11887,328.96,1.03,1.01,2023/09/06,304,Terra,MODIS,82,6.1NRT,296.65,21.61,D,
-3.23146,105.12012,327.8,1.03,1.01,2023/09/06,304,Terra,MODIS,81,6.1NRT,296.52,20.64,D,
-3.90248,105.87264,317.25,1.1,1.04,2023/09/06,304,Terra,MODIS,68,6.1NRT,293.07,10.63,D,
-3.90387,105.88231,310,1.1,1.05,2023/09/06,304,Terra,MODIS,31,6.1NRT,291.46,3.92,D,
-3.48426,104.89201,332.87,1.02,1.01,2023/09/06,304,Terra,MODIS,85,6.1NRT,301.45,23.03,D,
-3.4536,104.86891,321.03,1.02,1.01,2023/09/06,304,Terra,MODIS,47,6.1NRT,300.98,8.58,D,
-3.34901,105.04246,330.23,1.02,1.01,2023/09/06,304,Terra,MODIS,35,6.1NRT,300.36,19,D,
-3.3477,105.03345,338.11,1.02,1.01,2023/09/06,304,Terra,MODIS,73,6.1NRT,300.24,30.6,D,
-3.35447,105.03209,304.29,1.62,1.25,2023/09/06,1522,Terra,MODIS,59,6.1NRT,275.56,13.51,N,
-3.32116,105.02149,303.47,1.62,1.25,2023/09/06,1522,Terra,MODIS,25,6.1NRT,272.8,11.6,N,
-3.32103,105.02714,301.31,1.62,1.25,2023/09/06,1522,Terra,MODIS,11,6.1NRT,273.27,8.99,N,
-3.35316,105.02849,304.96,1.09,1.04,2023/09/07,1843,Aqua,MODIS,49,6.1NRT,292.01,6.89,N,
-3.28863,104.93655,315.93,1.33,1.14,2023/09/08,247,Terra,MODIS,41,6.1NRT,294.16,11.64,D,
-3.2484,105.00836,335.17,1.32,1.14,2023/09/08,247,Terra,MODIS,77,6.1NRT,297.31,39.64,D,
-3.57031,105.59895,323.96,1.19,1.08,2023/09/08,703,Aqua,MODIS,74,6.1NRT,295.64,17.56,D,
-3.35212,105.02077,309.53,1.01,1,2023/09/08,1505,Terra,MODIS,76,6.1NRT,293.91,7.26,N,
-3.35087,105.02968,308.85,1.01,1,2023/09/08,1505,Terra,MODIS,74,6.1NRT,294.46,6.92,N,
-3.80446,105.20686,312.74,1.01,1,2023/09/08,1505,Terra,MODIS,86,6.1NRT,294.18,10.3,N,
-4.1943,104.75739,301.35,3.35,1.73,2023/09/08,1928,Aqua,MODIS,40,6.1NRT,290.2,23.97,N,
-3.56886,105.58514,308.53,2.83,1.61,2023/09/09,328,Terra,MODIS,23,6.1NRT,291.07,24.95,D,
-3.36004,105.03222,304.17,1.89,1.34,2023/09/09,1828,Aqua,MODIS,47,6.1NRT,290.71,15.1,N,
-3.35377,105.0387,305.27,1.89,1.34,2023/09/09,1828,Aqua,MODIS,64,6.1NRT,290.82,17.8,N,
-3.55058,105.24459,316.33,2.57,1.54,2023/09/10,230,Terra,MODIS,32,6.1NRT,294.98,28.17,D,
-3.55428,105.22801,312.99,2.58,1.54,2023/09/10,230,Terra,MODIS,62,6.1NRT,294.55,20.65,D,
-3.35587,105.03311,338.48,2.7,1.57,2023/09/10,230,Terra,MODIS,89,6.1NRT,294.89,140.18,D,
-3.27273,104.96751,325.08,1.08,1.04,2023/09/10,648,Aqua,MODIS,77,6.1NRT,300.28,17.54,D,
-3.35703,105.02534,354.79,1.08,1.04,2023/09/10,648,Aqua,MODIS,97,6.1NRT,305.59,69.52,D,
-3.35567,105.0349,351.47,1.08,1.04,2023/09/10,648,Aqua,MODIS,96,6.1NRT,305.44,60.33,D,
-3.51722,104.87688,319.66,1.1,1.04,2023/09/10,648,Aqua,MODIS,28,6.1NRT,302.59,9.59,D,
-3.54053,104.89662,328.11,1.1,1.04,2023/09/10,648,Aqua,MODIS,81,6.1NRT,302.4,18.58,D,
-3.53915,104.90633,323.48,1.09,1.04,2023/09/10,648,Aqua,MODIS,49,6.1NRT,303.48,13.13,D,
-3.59914,104.88522,327.66,1.1,1.04,2023/09/10,648,Aqua,MODIS,80,6.1NRT,300.33,18.99,D,
-3.54934,105.22994,321.2,1.06,1.03,2023/09/10,648,Aqua,MODIS,48,6.1NRT,298.32,12.55,D,
-3.81082,105.19855,315.41,1.07,1.03,2023/09/10,648,Aqua,MODIS,52,6.1NRT,297.19,8.09,D,
-3.80946,105.20805,317.18,1.07,1.03,2023/09/10,648,Aqua,MODIS,66,6.1NRT,296.81,9.29,D,
-3.79361,105.51225,320.99,1.05,1.02,2023/09/10,648,Aqua,MODIS,54,6.1NRT,298.86,12.08,D,
-3.79227,105.52152,325.49,1.04,1.02,2023/09/10,648,Aqua,MODIS,59,6.1NRT,298.52,16.79,D,
-3.89622,105.8857,341.38,1.02,1.01,2023/09/10,648,Aqua,MODIS,90,6.1NRT,299.94,40.03,D,
-3.93718,105.86104,325.77,1.03,1.01,2023/09/10,648,Aqua,MODIS,77,6.1NRT,299.13,16.92,D,
-3.9462,105.86234,316.71,1.03,1.01,2023/09/10,648,Aqua,MODIS,62,6.1NRT,299.54,7.87,D,
-3.34776,105.01931,320.03,1.39,1.17,2023/09/10,1448,Terra,MODIS,100,6.1NRT,294.96,26.08,N,
-3.35576,105.01418,331.28,1.39,1.17,2023/09/10,1448,Terra,MODIS,100,6.1NRT,295.15,46.99,N,
-3.3541,105.02648,345.62,1.39,1.17,2023/09/10,1448,Terra,MODIS,100,6.1NRT,298.12,84.16,N,
-3.35245,105.03876,317.31,1.39,1.17,2023/09/10,1448,Terra,MODIS,95,6.1NRT,295.4,21.98,N,
-3.34796,105.02916,312.19,1.74,1.29,2023/09/10,1913,Aqua,MODIS,84,6.1NRT,287.84,27.08,N,
-3.35016,105.04455,306.63,1.74,1.29,2023/09/10,1913,Aqua,MODIS,69,6.1NRT,285.72,18.88,N,
